"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
318 0.0266319299295743 2 144 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity, RNA polymerase II-specific" 0.395938106041372
-585 0.277088171165518 3 10 "GO:0001530" "lipopolysaccharide binding" 0.856090332300401
353 0.611343841430702 2 6 "GO:0001537" "N-acetylgalactosamine 4-O-sulfotransferase activity" 0.928621203754035
-416 0.232042648272079 2 24 "GO:0001540" "amyloid-beta binding" 0.839598649413158
257 0.600630355369691 5 12 "GO:0001609;GO:0035586" "purinergic receptor activity" 0.928621203754035
75 0.914017369707689 2 6 "GO:0001618;GO:0140272;GO:0104005" "virus receptor activity" 0.989349310631646
277 0.68964066858822 4 6 "GO:0001637;GO:0004896;GO:0004950;GO:0016493;GO:0019957" "G protein-coupled chemoattractant receptor activity" 0.944314423258582
323 0.177392985879888 2 51 "GO:0001653;GO:0008528" "peptide receptor activity" 0.749537952196048
-37 0.830936556450318 2 100 "GO:0001664" "G protein-coupled receptor binding" 0.976102594865064
611 0.0497547106731155 2 30 "GO:0001671;GO:0060590" "ATPase regulator activity" 0.497086582317227
540 0.136991816253103 3 22 "GO:0001784" "phosphotyrosine residue binding" 0.690774771578147
224 0.4248732844519 2 37 "GO:0001786" "phosphatidylserine binding" 0.910309879389924
-538 0.192514626551681 2 17 "GO:0001871;GO:0030247" "polysaccharide binding" 0.766595640505514
142 0.343210318593568 3 131 "GO:0001882;GO:0001883;GO:0019001;GO:0032550;GO:0032561;GO:0032549;GO:0005525" "guanyl nucleotide binding" 0.888742939361963
-527 0.189251680004532 2 18 "GO:0001965" "G-protein alpha-subunit binding" 0.763434135565452
-355 0.452782089389623 2 13 "GO:0001968" "fibronectin binding" 0.910309879389924
-1123 0.0173489707922785 2 13 "GO:0001972;GO:0005501;GO:0019840" "isoprenoid binding" 0.337200905035377
-236 0.266532335745277 3 65 "GO:0002020" "protease binding" 0.851314072740592
321 0.201985306200977 2 46 "GO:0002039" "p53 binding" 0.788037563243958
217 0.755293227693215 4 6 "GO:0002161" "aminoacyl-tRNA editing activity" 0.962666731914367
43 0.877349117687481 2 38 "GO:0003678" "DNA helicase activity" 0.982198944386784
487 0.483276991438084 2 6 "GO:0003680" "AT DNA binding" 0.924191599011291
190 0.0542520513243384 2 315 "GO:0003682" "chromatin binding" 0.522481467258718
245 0.352658900546507 2 42 "GO:0003684" "damaged DNA binding" 0.888742939361963
-221 0.653019671986363 7 12 "GO:0003688" "DNA replication origin binding" 0.937441443955525
-298 0.667480284790854 7 6 "GO:0003696" "satellite DNA binding" 0.940572057356443
-96 0.622082318431851 5 77 "GO:0003697" "single-stranded DNA binding" 0.928621203754035
-1393 0.0670243209260696 2 5 "GO:0003707" "steroid hormone receptor activity" 0.554802621445232
53 0.62095731867049 2 263 "GO:0003712" "transcription coregulator activity" 0.928621203754035
-101 0.453985182666911 3 163 "GO:0003713" "transcription coactivator activity" 0.910309879389924
287 0.108424351457394 3 92 "GO:0003714" "transcription corepressor activity" 0.651112259394293
16 0.833157929727634 4 544 "GO:0003723" "RNA binding" 0.976585336489957
58 0.782596443329671 6 66 "GO:0003724;GO:0004004;GO:0008186" "RNA-dependent ATPase activity" 0.96604572508016
182 0.511062030706079 2 38 "GO:0003725" "double-stranded RNA binding" 0.928431797155172
172 0.429274211461239 2 62 "GO:0003727" "single-stranded RNA binding" 0.910309879389924
198 0.11771494053408 2 187 "GO:0003729" "mRNA binding" 0.659157492067311
245 0.335097505471427 6 45 "GO:0003730" "mRNA 3'-UTR binding" 0.888742939361963
-1006 2.37685585459724e-10 2 117 "GO:0003735" "structural constituent of ribosome" 2.54085890856445e-07
129 0.653393856931271 5 35 "GO:0003743" "translation initiation factor activity" 0.937441443955525
-455 0.39805171979021 3 10 "GO:0003746" "translation elongation factor activity" 0.903433733451666
-701 0.024390139042539 2 30 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.3891501289026
206 0.618834855313294 2 17 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.928621203754035
291 0.140239786751933 7 75 "GO:0003774" "motor activity" 0.697614650291208
321 0.175576200504725 2 52 "GO:0003777" "microtubule motor activity" 0.749537952196048
-209 0.150234080483421 3 140 "GO:0003779" "actin binding" 0.70931926093006
-1231 0.0221834821415617 5 10 "GO:0003785" "actin monomer binding" 0.370533475145773
23 0.97565170778042 2 5 "GO:0003810" "protein-glutamine gamma-glutamyltransferase activity" 0.996928511396756
-315 0.282126619918272 2 34 "GO:0003823" "antigen binding" 0.862403025493671
-911 0.0453018631538961 2 14 "GO:0003841;GO:0016411" "acylglycerol O-acyltransferase activity" 0.484276917115149
-1088 0.117399215535602 5 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.659157492067311
-170 0.624736955889319 2 24 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.928850912163675
-613 0.255091885439032 2 10 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 0.841645757821991
-46 0.947619549047133 2 6 "GO:0003909;GO:0003910" "DNA ligase activity" 0.99635152785775
444 0.00309750478006215 2 131 "GO:0003924" "GTPase activity" 0.220748840659096
-1869 0.000984224386701113 2 9 "GO:0003943;GO:0004065" "N-acetylgalactosamine-4-sulfatase activity" 0.208719615687812
262 0.578778808568118 2 13 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.928431797155172
-975 0.0072541354256201 3 22 "GO:0003954;GO:0008137;GO:0050136" "NADH dehydrogenase activity" 0.276952527499567
-1190 0.117772760509688 2 5 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.659157492067311
284 0.563578404258335 2 12 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.928431797155172
233 0.717127597689416 2 7 "GO:0004000" "adenosine deaminase activity" 0.957624747249874
162 0.621854628916886 2 27 "GO:0004003" "ATP-dependent DNA helicase activity" 0.928621203754035
378 0.442062584437334 2 12 "GO:0004012" "phospholipid-translocating ATPase activity" 0.910309879389924
204 0.734270832077651 3 8 "GO:0004017" "adenylate kinase activity" 0.961270530010522
-725 0.22845226221253 3 8 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.838390895467835
145 0.758737347645432 2 13 "GO:0004033;GO:0008106" "aldo-keto reductase (NADP) activity" 0.962666731914367
-484 0.524988585088845 2 5 "GO:0004035" "alkaline phosphatase activity" 0.928431797155172
503 0.50865520902751 2 5 "GO:0004051" "arachidonate 5-lipoxygenase activity" 0.928431797155172
384 0.498275996254804 5 9 "GO:0004062" "aryl sulfotransferase activity" 0.928431797155172
-1387 0.0458040928428341 2 6 "GO:0004064" "arylesterase activity" 0.484797774742472
-797 0.251139938802686 2 6 "GO:0004089" "carbonate dehydratase activity" 0.84035229956731
-155 0.743498949448437 2 13 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.961270530010522
-486 0.418970222217163 2 8 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.910309879389924
-493 0.412177048829933 3 8 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0.908489206596285
-144 0.835683406086551 2 6 "GO:0004143" "diacylglycerol kinase activity" 0.977402145630769
-257 0.0633557905389927 2 155 "GO:0004175" "endopeptidase activity" 0.537518572112565
-158 0.663514691875368 2 22 "GO:0004177" "aminopeptidase activity" 0.940572057356443
-75 0.848040336112018 2 19 "GO:0004180" "carboxypeptidase activity" 0.979105161951845
-241 0.597159472581715 3 14 "GO:0004181" "metallocarboxypeptidase activity" 0.928621203754035
1140 0.100654461335154 5 6 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.648190476911323
177 0.708218715799872 2 13 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.951718713439291
-131 0.575379887430995 5 53 "GO:0004197" "cysteine-type endopeptidase activity" 0.928431797155172
101 0.830240324730402 2 13 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.976102594865064
-355 0.182842903680302 2 41 "GO:0004222" "metalloendopeptidase activity" 0.754849546976926
-230 0.271560429190404 2 67 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 0.851314072740592
-567 0.377982468122623 5 7 "GO:0004300" "enoyl-CoA hydratase activity" 0.888742939361963
-1306 0.0298995698105234 5 8 "GO:0004301;GO:0016803;GO:0016801" "hydrolase activity, acting on ether bonds" 0.409777437531404
431 0.502645224402667 2 7 "GO:0004312" "fatty acid synthase activity" 0.928431797155172
-806 0.134317295021765 2 10 "GO:0004364" "glutathione transferase activity" 0.688373776178071
676 0.0923939127820185 3 18 "GO:0004383;GO:0016849" "phosphorus-oxygen lyase activity" 0.6363398251851
40 0.954314846464814 3 6 "GO:0004385" "guanylate kinase activity" 0.99635152785775
109 0.525622877009213 7 99 "GO:0004386;GO:0008026;GO:0070035" "helicase activity" 0.928431797155172
-65 0.868413693359104 2 19 "GO:0004402;GO:0061733" "peptide-lysine-N-acetyltransferase activity" 0.979105161951845
237 0.496248297250908 2 24 "GO:0004407;GO:0033558" "protein deacetylase activity" 0.928431797155172
216 0.67402801322016 2 11 "GO:0004438;GO:0052744" "phosphatidylinositol-3-phosphatase activity" 0.940647449258944
-113 0.881616413210974 2 5 "GO:0004457" "lactate dehydrogenase activity" 0.984794091664087
-1611 0.0122540359113519 2 7 "GO:0004465" "lipoprotein lipase activity" 0.318924421392232
-249 0.660628700201283 2 9 "GO:0004467;GO:0031957" "long-chain fatty acid-CoA ligase activity" 0.940362290965608
-619 0.415608678970037 2 5 "GO:0004468" "lysine N-acetyltransferase activity, acting on acetyl phosphate as donor" 0.910309879389924
-34 0.902355413563735 3 37 "GO:0004497" "monooxygenase activity" 0.989349310631646
-390 0.608642138920409 4 5 "GO:0004498;GO:0005503;GO:0008403;GO:0019841;GO:0030343;GO:0070643;GO:0031073;GO:0061896;GO:0061897;GO:0061898;GO:0061899;GO:1904768" "vitamin D3 25-hydroxylase activity" 0.928621203754035
-148 0.352437011617126 4 117 "GO:0004518" "nuclease activity" 0.888742939361963
-415 0.0488138142104995 2 66 "GO:0004519" "endonuclease activity" 0.497086582317227
-605 0.0605080631681721 4 28 "GO:0004520" "endodeoxyribonuclease activity" 0.533917032095519
-314 0.269369102736785 2 36 "GO:0004521" "endoribonuclease activity" 0.851314072740592
83 0.912842491287239 4 5 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 0.989349310631646
-84 0.834718689301876 5 18 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.977343131285548
371 0.491150110213561 2 10 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.928431797155172
-537 0.0389711759479036 2 43 "GO:0004536" "deoxyribonuclease activity" 0.465910905274858
19 0.926274806632161 3 68 "GO:0004540" "ribonuclease activity" 0.989349310631646
-21 0.976142285551519 2 6 "GO:0004549" "tRNA-specific ribonuclease activity" 0.996928511396756
-299 0.579193648077773 2 10 "GO:0004550" "nucleoside diphosphate kinase activity" 0.928431797155172
-502 0.0115614606142663 4 74 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.318924421392232
754 0.321426252810805 2 5 "GO:0004557" "alpha-galactosidase activity" 0.887638941872132
184 0.720228442804562 2 11 "GO:0004559;GO:0015923" "mannosidase activity" 0.957624747249874
-1893 0.0128474155461341 3 5 "GO:0004560;GO:0015928;GO:0042806" "alpha-L-fucosidase activity" 0.318924421392232
-639 0.23521986144813 3 10 "GO:0004565" "beta-galactosidase activity" 0.84035229956731
637 0.3591494285143 2 6 "GO:0004566" "beta-glucuronidase activity" 0.888742939361963
-1499 0.0488490374587239 2 5 "GO:0004568" "chitinase activity" 0.497086582317227
-181 0.778446299482404 4 7 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.962666731914367
63 0.922574172421566 2 7 "GO:0004596" "peptide alpha-N-acetyltransferase activity" 0.989349310631646
9 0.97737975963049 2 32 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.996928511396756
-881 0.120413713774431 4 9 "GO:0004602" "glutathione peroxidase activity" 0.66351680425189
-246 0.229715038680795 2 70 "GO:0004620;GO:0016298" "lipase activity" 0.838390895467835
563 0.149929455786935 5 19 "GO:0004622" "lysophospholipase activity" 0.70931926093006
-261 0.462955631167239 2 23 "GO:0004623" "phospholipase A2 activity" 0.911227359170018
-390 0.49145617816745 2 9 "GO:0004629" "phospholipase C activity" 0.928431797155172
132 0.862551926400174 2 5 "GO:0004630" "phospholipase D activity" 0.979105161951845
-189 0.803843394166643 2 5 "GO:0004645" "phosphorylase activity" 0.967162788808244
-323 0.548335031686637 3 10 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.928431797155172
-361 0.444860662247169 2 13 "GO:0004659" "prenyltransferase activity" 0.910309879389924
-861 0.215129327998313 2 6 "GO:0004661;GO:0008318" "protein prenyltransferase activity" 0.815599427657021
239 0.0207400519395751 3 285 "GO:0004672" "protein kinase activity" 0.351922468625489
193 0.119386118039155 2 194 "GO:0004674" "protein serine/threonine kinase activity" 0.662654606922213
725 0.340864075504669 5 5 "GO:0004675;GO:0005024" "transforming growth factor beta-activated receptor activity" 0.888742939361963
-363 0.393619999614977 3 16 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.902960900404314
409 0.590898546662908 3 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.928431797155172
65 0.868307343172426 3 19 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.979105161951845
99 0.869196256961928 3 8 "GO:0004707" "MAP kinase activity" 0.979105161951845
-143 0.770776896680194 3 12 "GO:0004708" "MAP kinase kinase activity" 0.962666731914367
38 0.941285729207756 3 11 "GO:0004709" "MAP kinase kinase kinase activity" 0.99635152785775
17 0.96061813925989 2 24 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.99641099182996
221 0.253913744396858 2 78 "GO:0004713" "protein tyrosine kinase activity" 0.84035229956731
111 0.721092752219028 2 30 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.957624747249874
271 0.465964154420329 3 21 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.912299782189252
172 0.344938903896241 2 88 "GO:0004721" "phosphoprotein phosphatase activity" 0.888742939361963
117 0.636040534111382 3 48 "GO:0004722" "protein serine/threonine phosphatase activity" 0.930490749239208
183 0.809955973412811 2 5 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 0.968549774240471
-29 0.914226211999744 3 39 "GO:0004725" "protein tyrosine phosphatase activity" 0.989349310631646
136 0.858004432891067 4 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.979105161951845
-315 0.650700954368729 3 6 "GO:0004744;GO:0050251;GO:0052884;GO:0052885" "retinal isomerase activity" 0.937441443955525
68 0.894387446265056 2 11 "GO:0004745" "retinol dehydrogenase activity" 0.989349310631646
-44 0.94934086271552 4 6 "GO:0004768;GO:0016215;GO:0016717;GO:0032896" "stearoyl-CoA 9-desaturase activity" 0.99635152785775
-1426 0.0609843973908242 2 5 "GO:0004771" "sterol esterase activity" 0.533917032095519
246 0.701896420470027 3 7 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.951392796508023
859 0.110336302491904 2 10 "GO:0004796;GO:0036134" "thromboxane-A synthase activity" 0.651112259394293
30 0.962570777486418 3 7 "GO:0004800" "thyroxine 5'-deiodinase activity" 0.99641099182996
-1066 0.0378632632290857 2 11 "GO:0004806" "triglyceride lipase activity" 0.465910905274858
22 0.947467286472605 2 25 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.99635152785775
-403 0.596543287271271 3 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.928621203754035
61 0.571606497622501 2 258 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.928431797155172
5 0.985480563201482 5 44 "GO:0004843" "thiol-dependent ubiquitin-specific protease activity" 0.996928511396756
-69 0.658496303234941 2 121 "GO:0004857" "enzyme inhibitor activity" 0.939829837327306
184 0.494480765077402 5 40 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.928431797155172
323 0.670892690611596 3 5 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.940572057356443
-609 0.0502201598599256 4 30 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 0.497086582317227
-309 0.585496634987932 3 9 "GO:0004867;GO:0043121;GO:0048406" "neurotrophin binding" 0.928431797155172
184 0.707431237431764 2 12 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.951718713439291
401 0.533164082291292 2 7 "GO:0004879;GO:0098531" "nuclear receptor activity" 0.928431797155172
53 0.65419206472481 3 214 "GO:0004888" "transmembrane signaling receptor activity" 0.937441443955525
-408 0.353432487109225 3 15 "GO:0004890;GO:0008503;GO:0022851" "GABA-A receptor activity" 0.888742939361963
128 0.406991337470831 2 124 "GO:0004930" "G protein-coupled receptor activity" 0.905326418708037
760 0.31803519596263 2 5 "GO:0004965" "G protein-coupled GABA receptor activity" 0.883063959698835
55 0.910225656810492 2 12 "GO:0004993;GO:0099589;GO:0043176;GO:0051378" "amine binding" 0.989349310631646
181 0.778616873587357 6 7 "GO:0004995" "tachykinin receptor activity" 0.962666731914367
796 0.18557552463659 4 8 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 0.757176472658453
-793 0.16212475028026 2 9 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.719134265765967
747 0.164956146483092 4 10 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.72048970001693
-403 0.453593834594366 3 10 "GO:0005041;GO:0030228" "lipoprotein particle receptor activity" 0.910309879389924
-1253 0.0712959169715751 2 6 "GO:0005044" "scavenger receptor activity" 0.554802621445232
117 0.712263289097289 2 29 "GO:0005048" "signal sequence binding" 0.954147188026318
-587 0.329523940593188 2 8 "GO:0005049;GO:0140142" "nuclear export signal receptor activity" 0.888742939361963
320 0.368001327632887 4 23 "GO:0005070" "SH3/SH2 adaptor activity" 0.888742939361963
-367 0.185252683121885 4 38 "GO:0005080" "protein kinase C binding" 0.757176472658453
-26 0.869039863747558 4 122 "GO:0005085;GO:0005088" "guanyl-nucleotide exchange factor activity" 0.979105161951845
305 0.590768563076886 5 9 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.928431797155172
98 0.752502902535018 6 30 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.962666731914367
345 0.591958618262938 5 7 "GO:0005092" "GDP-dissociation inhibitor activity" 0.928431797155172
750 0.212318413885075 3 8 "GO:0005095" "GTPase inhibitor activity" 0.813506754276506
49 0.744557529325269 3 133 "GO:0005096;GO:0030695" "GTPase regulator activity" 0.961270530010522
51 0.49329889099542 3 578 "GO:0005102" "signaling receptor binding" 0.928431797155172
463 0.441961134656888 3 8 "GO:0005104" "fibroblast growth factor receptor binding" 0.910309879389924
-244 0.456582350658141 3 27 "GO:0005109" "frizzled binding" 0.910309879389924
866 0.0198394284234438 2 21 "GO:0005112" "Notch binding" 0.347677852207564
598 0.389095293371323 2 6 "GO:0005113" "patched binding" 0.898364727027957
1328 0.0808109420311681 3 5 "GO:0005123" "death receptor binding" 0.588273564443617
-1102 0.0195830366433402 4 13 "GO:0005125" "cytokine activity" 0.347677852207564
25 0.908086768879339 2 64 "GO:0005126" "cytokine receptor binding" 0.989349310631646
38 0.928266939722676 3 16 "GO:0005154" "epidermal growth factor receptor binding" 0.989349310631646
270 0.514091045829758 2 17 "GO:0005158" "insulin receptor binding" 0.928431797155172
956 0.209083831390892 2 5 "GO:0005159" "insulin-like growth factor receptor binding" 0.809821071582839
452 0.303596293995709 2 15 "GO:0005160" "transforming growth factor beta receptor binding" 0.873359515253376
-110 0.864199646504377 3 7 "GO:0005161" "platelet-derived growth factor receptor binding" 0.979105161951845
814 0.0193082201337189 2 24 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 0.347677852207564
-1220 0.108847636357355 2 5 "GO:0005172;GO:0043184" "vascular endothelial growth factor receptor binding" 0.651112259394293
-156 0.505852073636609 2 53 "GO:0005178" "integrin binding" 0.928431797155172
-505 1.48833930705127e-06 1 276 "GO:0005198" "structural molecule activity" 0.000795517359618904
-296 0.285189991156155 2 38 "GO:0005200" "structural constituent of cytoskeleton" 0.863649010045127
-364 0.459302813682885 2 12 "GO:0005201" "extracellular matrix structural constituent" 0.910309879389924
-29 0.704612176697467 1 548 "GO:0005215;GO:0022857" "transporter activity" 0.951392796508023
195 0.133829599560449 2 176 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "channel activity" 0.688373776178071
573 0.0926448815087791 3 25 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.6363398251851
826 0.124673853339187 2 10 "GO:0005221;GO:0043855" "intracellular cyclic nucleotide activated cation channel activity" 0.676529691470005
-343 0.420308229853435 4 16 "GO:0005227" "calcium activated cation channel activity" 0.910309879389924
62 0.90886713164846 5 10 "GO:0005229;GO:0061778" "intracellular calcium activated chloride channel activity" 0.989349310631646
-73 0.815766260983753 2 30 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.971107052329212
136 0.735020566190939 3 18 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.961270530010522
-139 0.829194784965165 4 7 "GO:0005234;GO:0008068" "extracellularly glutamate-gated chloride channel activity" 0.976102594865064
648 0.00360108493604159 6 59 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated channel activity" 0.232544275129897
381 0.356446350777661 4 17 "GO:0005245" "voltage-gated calcium channel activity" 0.888742939361963
535 0.150451423591225 4 21 "GO:0005246" "calcium channel regulator activity" 0.70931926093006
550 0.283810631434067 2 11 "GO:0005248" "voltage-gated sodium channel activity" 0.862403025493671
936 0.00839395967953136 4 23 "GO:0005249" "voltage-gated potassium channel activity" 0.299104763247301
1209 0.0445452584098024 2 8 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "delayed rectifier potassium channel activity" 0.484276917115149
-45 0.843933690489065 2 55 "GO:0005253;GO:0005254;GO:0015108" "chloride transmembrane transporter activity" 0.979105161951845
443 0.109383564382234 4 38 "GO:0005267" "potassium channel activity" 0.651112259394293
582 0.117729030117832 4 21 "GO:0005272" "sodium channel activity" 0.659157492067311
