gene,annot,Sample_ID,norm_expression,log2FoldChange,Date_Sampled,Location,Genotype,Replicate
Acropora_001962,Sulfotransferase family,Acer_1090,63.45374502858146,0.05622299479770401,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001962,Sulfotransferase family,Acer_1091,23.869707786050846,0.05622299479770401,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001962,Sulfotransferase family,Acer_1092,0,0.05622299479770401,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001962,Sulfotransferase family,Acer_1099,0,0.05622299479770401,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001962,Sulfotransferase family,Acer_2263,18.462495714414732,0.05622299479770401,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001962,Sulfotransferase family,Acer_2265,40.80121655683284,0.05622299479770401,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001962,Sulfotransferase family,Acer_2266,36.29158812044373,0.05622299479770401,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001962,Sulfotransferase family,Acer_2267,3.417912026884255,0.05622299479770401,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001962,Sulfotransferase family,Acer_2268,1.6101773507027255,0.05622299479770401,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001962,Sulfotransferase family,Acer_2382,20.088347235889092,0.05622299479770401,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001962,Sulfotransferase family,Acer_2384,0,0.05622299479770401,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_002501,5S rRNA binding,Acer_1089,5430.205639593027,0.17133796452616673,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_002501,5S rRNA binding,Acer_1090,2829.767012338441,0.17133796452616673,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_002501,5S rRNA binding,Acer_1091,2856.1597222746464,0.17133796452616673,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_002501,5S rRNA binding,Acer_1092,3066.4307987839366,0.17133796452616673,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_002501,5S rRNA binding,Acer_1099,6265.527012911453,0.17133796452616673,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_002501,5S rRNA binding,Acer_2263,3922.3572145274097,0.17133796452616673,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_002501,5S rRNA binding,Acer_2265,3044.327135365505,0.17133796452616673,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_002501,5S rRNA binding,Acer_2266,2973.93068470618,0.17133796452616673,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_002501,5S rRNA binding,Acer_2267,2481.4041315179693,0.17133796452616673,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_002501,5S rRNA binding,Acer_2268,3527.0934867143205,0.17133796452616673,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_002501,5S rRNA binding,Acer_2382,3226.9190514378206,0.17133796452616673,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_002501,5S rRNA binding,Acer_2384,3832.446009092156,0.17133796452616673,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_002551,inositol hexakisphosphate binding,Acer_1089,13.836877337581326,0.24019080451802663,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_002551,inositol hexakisphosphate binding,Acer_1090,7.42543824802549,0.24019080451802663,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_002551,inositol hexakisphosphate binding,Acer_1091,29.837134732563555,0.24019080451802663,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_002551,inositol hexakisphosphate binding,Acer_1092,5.4209147886575195,0.24019080451802663,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_002551,inositol hexakisphosphate binding,Acer_1099,11.214187954584549,0.24019080451802663,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_002551,inositol hexakisphosphate binding,Acer_2263,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_002551,inositol hexakisphosphate binding,Acer_2265,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_002551,inositol hexakisphosphate binding,Acer_2266,0.6598470567353405,0.24019080451802663,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_002551,inositol hexakisphosphate binding,Acer_2267,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_002551,inositol hexakisphosphate binding,Acer_2268,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_002551,inositol hexakisphosphate binding,Acer_2382,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_002551,inositol hexakisphosphate binding,Acer_2384,0,0.24019080451802663,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_1089,79.94640239491433,0.20035978287570338,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_1090,7.42543824802549,0.20035978287570338,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_1091,33.566776574134,0.20035978287570338,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_1092,18.97320176030132,0.20035978287570338,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_1099,35.24459071440858,0.20035978287570338,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2263,20.308745285856205,0.20035978287570338,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2265,0,0.20035978287570338,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2266,0,0.20035978287570338,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2267,2.734329621507404,0.20035978287570338,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2268,11.271241454919078,0.20035978287570338,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2382,3.6524267701616533,0.20035978287570338,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_002789,histone H3-S10 phosphorylation involved in chromosome condensation,Acer_2384,19.695654008182387,0.20035978287570338,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_1089,19.217885191085173,0.10480759217619934,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_1090,2.70015936291836,0.10480759217619934,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_1091,24.615636154364935,0.10480759217619934,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_1092,14.455772769753384,0.10480759217619934,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_1099,0,0.10480759217619934,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2263,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2265,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2266,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2267,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2268,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2382,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_003041,Lipopolysaccharide kinase (Kdo/WaaP) family,Acer_2384,0,0.10480759217619934,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
