gene,annot,Sample_ID,Location,norm_expression,baseMean,log2FoldChange,lfcSE,pvalue,padj,Date_Sampled,Genotype,Replicate
Acropora_000194,endothelial cell proliferation,Acer_2266,nursery,2.5032976992235367,2.953967150312672,0.013171284561533618,0.4326884875824159,0.5711543416138345,0.8675280473844456,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000194,endothelial cell proliferation,Acer_2267,nursery,2.5032976992235367,2.953967150312672,0.013171284561533618,0.4326884875824159,0.5711543416138345,0.8675280473844456,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000194,endothelial cell proliferation,Acer_2268,nursery,2.5032976992235367,2.953967150312672,0.013171284561533618,0.4326884875824159,0.5711543416138345,0.8675280473844456,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000194,endothelial cell proliferation,Acer_2382,nursery,5.087600901754121,2.953967150312672,0.013171284561533618,0.4326884875824159,0.5711543416138345,0.8675280473844456,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000194,endothelial cell proliferation,Acer_2384,nursery,2.5032976992235367,2.953967150312672,0.013171284561533618,0.4326884875824159,0.5711543416138345,0.8675280473844456,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1089,CCC,3.7544960503354945,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1090,CCC,4.445205062821702,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1091,CCC,3.7329947797061256,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000227,endopeptidase inhibitor activity,Acer_1092,CCC,5.312461786686755,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1099,CCC,4.997811628006578,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2263,nursery,3.294158117833545,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2265,nursery,2.5032976992235367,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000227,endopeptidase inhibitor activity,Acer_2266,nursery,2.5032976992235367,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2267,nursery,2.5032976992235367,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000227,endopeptidase inhibitor activity,Acer_2268,nursery,2.5032976992235367,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000227,endopeptidase inhibitor activity,Acer_2382,nursery,2.5032976992235367,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2384,nursery,3.756291581134011,15.519740418195013,4.373569367210968,2.5251775443749125,3.267221887051478e-4,0.013258143453992063,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_1089,CCC,8.653616957868085,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_1090,CCC,7.9268176533710974,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_1091,CCC,7.53064022174735,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_1092,CCC,8.441524479931575,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_1099,CCC,7.06636539904917,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2263,nursery,8.915684275658542,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2265,nursery,8.159900868803154,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2266,nursery,6.945351920296016,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2267,nursery,8.659411359647322,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2268,nursery,8.282145037655384,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2382,nursery,9.70273603948872,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000234,Erythrocyte membrane protein band 4.1 like 4A,Acer_2384,nursery,7.407077386014792,440.8874420037546,0.2151544330555402,0.2772349400198226,0.32614547348644746,0.7258786941245179,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1089,CCC,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1090,CCC,4.171996445241755,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1091,CCC,2.980104542468756,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000518,heteroduplex DNA loop binding,Acer_1092,CCC,4.522298824491424,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1099,CCC,4.347492761348462,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2263,nursery,4.032323936708969,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2265,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000518,heteroduplex DNA loop binding,Acer_2266,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2267,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000518,heteroduplex DNA loop binding,Acer_2268,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000518,heteroduplex DNA loop binding,Acer_2382,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2384,nursery,2.5032976992235367,7.478395578433838,0.0957074097593403,0.4465767629852347,0.03419701915226518,0.27378740893489223,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000693,-,Acer_1089,CCC,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000693,-,Acer_1090,CCC,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000693,-,Acer_1091,CCC,3.085957814056891,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000693,-,Acer_1092,CCC,3.899428399417624,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000693,-,Acer_1099,CCC,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000693,-,Acer_2263,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000693,-,Acer_2265,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000693,-,Acer_2266,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000693,-,Acer_2267,nursery,4.731308681843296,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000693,-,Acer_2268,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000693,-,Acer_2382,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000693,-,Acer_2384,nursery,2.5032976992235367,2.438807418214083,0.012031672607565531,0.43262805128143533,0.10040949616777399,0.45782667109109954,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_1089,CCC,4.175568811385354,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_1090,CCC,3.8891174417095384,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_1091,CCC,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_1092,CCC,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_1099,CCC,2.8965486090587187,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2263,nursery,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2265,nursery,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2266,nursery,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2267,nursery,4.804078101170256,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2268,nursery,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2382,nursery,5.178199732871433,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000760,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Acer_2384,nursery,2.5032976992235367,5.471230055381963,0.029772484494042066,0.4293072367969214,0.7617941616028076,0.9250158042356046,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000777,microtubule motor activity,Acer_1089,CCC,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000777,microtubule motor activity,Acer_1090,CCC,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000777,microtubule motor activity,Acer_1091,CCC,2.841214617325738,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000777,microtubule motor activity,Acer_1092,CCC,5.126519216740857,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000777,microtubule motor activity,Acer_1099,CCC,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000777,microtubule motor activity,Acer_2263,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000777,microtubule motor activity,Acer_2265,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000777,microtubule motor activity,Acer_2266,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000777,microtubule motor activity,Acer_2267,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000777,microtubule motor activity,Acer_2268,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000777,microtubule motor activity,Acer_2382,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000777,microtubule motor activity,Acer_2384,nursery,2.5032976992235367,3.600813406622055,0.02742207081193352,0.4336821682604516,NA,NA,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000997,UPF0369 protein,Acer_1089,CCC,8.831263212701895,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000997,UPF0369 protein,Acer_1090,CCC,7.808588475150543,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000997,UPF0369 protein,Acer_1091,CCC,7.357081701749148,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000997,UPF0369 protein,Acer_1092,CCC,8.314885194967097,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000997,UPF0369 protein,Acer_1099,CCC,7.507696242359307,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000997,UPF0369 protein,Acer_2263,nursery,9.03820304037987,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000997,UPF0369 protein,Acer_2265,nursery,8.506265546776557,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000997,UPF0369 protein,Acer_2266,nursery,8.269150230301127,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000997,UPF0369 protein,Acer_2267,nursery,9.681442215921198,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000997,UPF0369 protein,Acer_2268,nursery,8.760487497571507,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000997,UPF0369 protein,Acer_2382,nursery,9.317417743950982,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000997,UPF0369 protein,Acer_2384,nursery,7.800154564120549,532.1873157644336,0.009755840238068025,0.24840193564091093,0.9644791199902034,0.9902183013376669,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_001205,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,Acer_1089,CCC,6.433328777067236,31.690303951496194,0.44472466436289226,0.7131889137286218,0.0525015829630905,0.34096478242639733,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_001205,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,Acer_1090,CCC,5.176860742994683,31.690303951496194,0.44472466436289226,0.7131889137286218,0.0525015829630905,0.34096478242639733,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_001205,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,Acer_1091,CCC,4.349586825607312,31.690303951496194,0.44472466436289226,0.7131889137286218,0.0525015829630905,0.34096478242639733,2021-10-26T00:00:00Z,Cheetos_B,2
