gene,annot,Sample_ID,Location,norm_expression,baseMean,log2FoldChange,lfcSE,pvalue,padj,Date_Sampled,Genotype,Replicate
Acropora_000389,Lipoxygenase,Acer_1089,CCC,3.284169309707126,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000389,Lipoxygenase,Acer_1090,CCC,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000389,Lipoxygenase,Acer_1091,CCC,3.921781871056823,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000389,Lipoxygenase,Acer_1092,CCC,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000389,Lipoxygenase,Acer_1099,CCC,4.134467833561234,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000389,Lipoxygenase,Acer_2263,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000389,Lipoxygenase,Acer_2265,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000389,Lipoxygenase,Acer_2266,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000389,Lipoxygenase,Acer_2267,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000389,Lipoxygenase,Acer_2268,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000389,Lipoxygenase,Acer_2382,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000389,Lipoxygenase,Acer_2384,nursery,2.5032976992235367,3.909774615278474,0.04428617063173869,0.43554229217424145,0.15659998887677112,0.5495443170331233,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_1089,CCC,10.788637273747561,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_1090,CCC,9.283775719785446,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_1091,CCC,8.501754164337958,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_1092,CCC,8.820155452558852,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_1099,CCC,8.089228801343094,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2263,nursery,9.522353713638065,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2265,nursery,9.782829085751368,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2266,nursery,8.243197501013878,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2267,nursery,9.935954574387837,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2268,nursery,9.871868290758758,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2382,nursery,9.9853004956012,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000437,La ribonucleoprotein domain family member 6,Acer_2384,nursery,7.451578409813295,984.4193757849281,0.4536897242804193,0.3633216194411081,0.08523175935195793,0.4272095146053177,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_1089,CCC,9.830543187294502,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_1090,CCC,8.873273442451973,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_1091,CCC,8.818753481881048,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_1092,CCC,7.752513187581765,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_1099,CCC,9.323628746265424,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2263,nursery,7.142165268364784,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2265,nursery,8.071607901664585,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2266,nursery,7.859404515557904,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2267,nursery,8.116018686935245,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2268,nursery,8.166182219770585,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2382,nursery,7.859645273769364,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000447,snRNA transcription by RNA polymerase III,Acer_2384,nursery,6.855099317095019,651.2756746657843,2.1045097551387397,0.4929246514543665,5.208036084087994e-7,3.985012407367109e-5,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000669,G-protein coupled receptor activity,Acer_1089,CCC,5.840447809419957,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000669,G-protein coupled receptor activity,Acer_1090,CCC,3.9243218340627024,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000669,G-protein coupled receptor activity,Acer_1091,CCC,4.738602525422915,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000669,G-protein coupled receptor activity,Acer_1092,CCC,4.745864343516956,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000669,G-protein coupled receptor activity,Acer_1099,CCC,2.8965486090587187,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000669,G-protein coupled receptor activity,Acer_2263,nursery,2.5032976992235367,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000669,G-protein coupled receptor activity,Acer_2265,nursery,4.930243574272191,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000669,G-protein coupled receptor activity,Acer_2266,nursery,3.387901942041025,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000669,G-protein coupled receptor activity,Acer_2267,nursery,2.5032976992235367,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000669,G-protein coupled receptor activity,Acer_2268,nursery,3.732341831308395,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000669,G-protein coupled receptor activity,Acer_2382,nursery,3.722037547113731,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000669,G-protein coupled receptor activity,Acer_2384,nursery,3.756291581134011,15.948381157124539,0.2265432590195733,0.4916835343262075,0.1404720888348647,0.5228015761875751,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000713,calcium ion binding,Acer_1089,CCC,8.173183189321161,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000713,calcium ion binding,Acer_1090,CCC,7.271348815800805,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000713,calcium ion binding,Acer_1091,CCC,7.088477084431974,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000713,calcium ion binding,Acer_1092,CCC,7.010830011695109,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000713,calcium ion binding,Acer_1099,CCC,6.202371701973316,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000713,calcium ion binding,Acer_2263,nursery,6.5406839541121595,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000713,calcium ion binding,Acer_2265,nursery,7.774082500121559,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000713,calcium ion binding,Acer_2266,nursery,6.0727543549958165,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000713,calcium ion binding,Acer_2267,nursery,7.342738337322417,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000713,calcium ion binding,Acer_2268,nursery,7.719331065412025,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000713,calcium ion binding,Acer_2382,nursery,6.463381950780905,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000713,calcium ion binding,Acer_2384,nursery,5.648272625887854,198.30585771913704,0.861555796429308,0.4596153549686735,0.00934894280028173,0.13250832392798492,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1089,CCC,5.214838962064023,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1090,CCC,4.650582317424649,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1091,CCC,4.608573160604639,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1092,CCC,4.413134496548035,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1099,CCC,2.8965486090587187,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2263,nursery,5.362071812521254,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2265,nursery,4.34049562179363,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2266,nursery,3.872075083427518,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2267,nursery,4.235369289202506,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2268,nursery,5.226040040900206,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2382,nursery,4.182209879507243,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2384,nursery,4.160980469857115,20.275214318326828,0.12364514321975523,0.40323567860668247,0.5196744960701749,0.8492249067313477,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1089,CCC,5.237220731447313,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1090,CCC,4.4227210227190366,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1091,CCC,4.325384591319303,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1092,CCC,4.556699177442854,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1099,CCC,2.5032976992235367,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2263,nursery,4.740526910819971,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2265,nursery,2.5032976992235367,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2266,nursery,3.4563911616208984,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2267,nursery,3.4676869843330613,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2268,nursery,2.5032976992235367,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2382,nursery,4.7726110239908826,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2384,nursery,2.5032976992235367,12.456951467257328,0.15135708964498218,0.4562321478933251,0.2187998083330191,0.6240887465572654,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_000864,animal organ morphogenesis,Acer_1089,CCC,5.480892090168318,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_000864,animal organ morphogenesis,Acer_1090,CCC,4.742224431931785,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_000864,animal organ morphogenesis,Acer_1091,CCC,4.920131020625471,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_000864,animal organ morphogenesis,Acer_1092,CCC,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_000864,animal organ morphogenesis,Acer_1099,CCC,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_000864,animal organ morphogenesis,Acer_2263,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_000864,animal organ morphogenesis,Acer_2265,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_000864,animal organ morphogenesis,Acer_2266,nursery,4.795794238552265,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_000864,animal organ morphogenesis,Acer_2267,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_000864,animal organ morphogenesis,Acer_2268,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_000864,animal organ morphogenesis,Acer_2382,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_000864,animal organ morphogenesis,Acer_2384,nursery,2.5032976992235367,13.442675859389228,0.08545294012139955,0.4426661427253468,NA,NA,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1089,CCC,8.156062155120253,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1090,CCC,7.12965975112062,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1091,CCC,6.191471486499657,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1092,CCC,6.987253889877212,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-10-26T00:00:00Z,Cheetos_B,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1099,CCC,6.710263925903988,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-10-26T00:00:00Z,Cheetos_B,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2263,nursery,6.336598169681352,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,Cheetos_B,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2265,nursery,7.446306903630624,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,Cheetos_B,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2266,nursery,6.506100077593001,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,SunnyIsles_E,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2267,nursery,7.201496414383317,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,SunnyIsles_E,2
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2268,nursery,7.594313617649455,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,SunnyIsles_E,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2382,nursery,8.60363307970629,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,MiamiBeach_C,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2384,nursery,6.265520031500536,213.64871118520617,0.511475268663525,0.39038638483282245,0.05717271059353747,0.35437644501764815,2021-11-03T00:00:00Z,MiamiBeach_C,3
Acropora_001609,Pleckstrin homology domain.,Acer_1089,CCC,8.206827059895835,248.94814530777782,0.09769039032201579,0.28716147231395983,0.6651903656936439,0.9015500982277822,2021-10-26T00:00:00Z,MiamiBeach_C,3
Acropora_001609,Pleckstrin homology domain.,Acer_1090,CCC,7.303259362872052,248.94814530777782,0.09769039032201579,0.28716147231395983,0.6651903656936439,0.9015500982277822,2021-10-26T00:00:00Z,SunnyIsles_E,3
Acropora_001609,Pleckstrin homology domain.,Acer_1091,CCC,6.9492136921115675,248.94814530777782,0.09769039032201579,0.28716147231395983,0.6651903656936439,0.9015500982277822,2021-10-26T00:00:00Z,Cheetos_B,2
Acropora_001609,Pleckstrin homology domain.,Acer_1092,CCC,7.227490087229877,248.94814530777782,0.09769039032201579,0.28716147231395983,0.6651903656936439,0.9015500982277822,2021-10-26T00:00:00Z,Cheetos_B,3
