"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-631 0.339551470540338 2 6 "GO:0000276;GO:0045263" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" 0.738715486748888
401 0.268065818209339 4 20 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.672228207517885
-184 0.418250274434774 5 51 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.782931548203025
219 0.555854076952918 2 19 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.859181520473625
-386 0.185508650263698 3 31 "GO:0000315;GO:0005762" "mitochondrial large ribosomal subunit" 0.586708447817143
357 0.410342038796109 4 14 "GO:0000322" "storage vacuole" 0.779649873712607
-146 0.0778880921487352 3 414 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.41395069953174
41 0.933334251760308 2 11 "GO:0000324;GO:0000329" "fungal-type vacuole" 0.992813724871028
185 0.74715464756821 4 8 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.928867642880641
747 0.0444289345691226 4 19 "GO:0000407" "phagophore assembly site" 0.332094179006376
44 0.916460566560949 2 15 "GO:0000421" "autophagosome membrane" 0.992813724871028
196 0.200347879477718 2 114 "GO:0000428;GO:0030880;GO:0016591;GO:0055029" "RNA polymerase complex" 0.601835527284845
-8 0.989091098866817 3 7 "GO:0000439" "transcription factor TFIIH core complex" 0.997810074504665
-540 0.0187752625502209 3 50 "GO:0000502;GO:1905369" "endopeptidase complex" 0.254538578302064
-1007 0.0998634437023504 4 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.455290629598885
62 0.68979035236421 5 111 "GO:0000775" "chromosome, centromeric region" 0.904613975709292
80 0.66779645011884 2 77 "GO:0000776" "kinetochore" 0.904613975709292
290 0.32039756121352 3 31 "GO:0000777" "condensed chromosome kinetochore" 0.718777951635051
369 0.471467485308727 5 10 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.823127122178472
282 0.260954701103119 6 42 "GO:0000779" "condensed chromosome, centromeric region" 0.665522056504599
62 0.871982888292516 2 18 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.992813724871028
158 0.492228617142884 2 50 "GO:0000781" "chromosome, telomeric region" 0.83131944228576
61 0.926289712921377 5 6 "GO:0000782;GO:0000783" "nuclear telomere cap complex" 0.992813724871028
317 0.247339659040205 2 35 "GO:0000784" "nuclear chromosome, telomeric region" 0.65849888558598
114 0.221257241587994 2 322 "GO:0000785" "chromatin" 0.627445908980879
-120 0.690522438633204 3 29 "GO:0000786" "nucleosome" 0.904613975709292
-7 0.984531561344985 2 21 "GO:0000788" "nuclear nucleosome" 0.997810074504665
52 0.651949324743019 5 206 "GO:0000790" "nuclear chromatin" 0.904153166887719
293 0.315221433905202 5 31 "GO:0000791;GO:0005719" "euchromatin" 0.713000862404624
109 0.653617976558832 5 45 "GO:0000792" "heterochromatin" 0.904153166887719
235 0.110428511118504 2 124 "GO:0000793" "condensed chromosome" 0.466253713611461
162 0.402527173630137 5 71 "GO:0000794" "condensed nuclear chromosome" 0.776785826535606
137 0.719396967680761 6 18 "GO:0000795;GO:0099086" "synaptonemal complex" 0.912751663849007
740 0.129786901303243 4 11 "GO:0000796" "condensin complex" 0.498940920804165
-17 0.98091905727109 2 5 "GO:0000799" "nuclear condensin complex" 0.997810074504665
8 0.989836964815375 5 7 "GO:0000800" "lateral element" 0.997810074504665
93 0.752837813779342 4 30 "GO:0000803" "sex chromosome" 0.930700471769813
539 0.248669973898916 5 12 "GO:0000805" "X chromosome" 0.65849888558598
-529 0.355316746618405 5 8 "GO:0000808;GO:0005664" "nuclear origin of replication recognition complex" 0.743913849669388
-184 0.706841655703986 2 11 "GO:0000812" "Swr1 complex" 0.912053749295466
52 0.932666605635804 2 7 "GO:0000813" "ESCRT I complex" 0.992813724871028
530 0.355089185602158 2 8 "GO:0000815" "ESCRT III complex" 0.743913849669388
581 0.422570517136692 3 5 "GO:0000835" "ER ubiquitin ligase complex" 0.785286127954509
81 0.629682091796815 3 94 "GO:0000922" "spindle pole" 0.8938871214743
797 0.271078310380369 4 5 "GO:0000923" "equatorial microtubule organizing center" 0.673200955932769
-425 0.383901201799215 2 11 "GO:0000930" "gamma-tubulin complex" 0.76578717419266
-335 0.612157198681106 6 6 "GO:0000931;GO:0008274" "gamma-tubulin ring complex" 0.88786158587336
-53 0.816996162059673 2 50 "GO:0000932" "P-body" 0.979962476978096
318 0.496409189087067 2 12 "GO:0000940" "condensed chromosome outer kinetochore" 0.832303634653246
62 0.87094885028741 2 18 "GO:0000974" "Prp19 complex" 0.992813724871028
1756 0.00216811714935542 3 8 "GO:0001520" "outer dense fiber" 0.087841666790126
-36 0.960196425561474 3 5 "GO:0001533" "cornified envelope" 0.997810074504665
278 0.114388868362037 2 86 "GO:0001650" "fibrillar center" 0.473176296736589
13 0.962171368884371 4 38 "GO:0001669" "acrosomal vesicle" 0.997810074504665
165 0.71352127159007 2 13 "GO:0001673" "male germ cell nucleus" 0.912751663849007
-748 0.0959294058886527 2 13 "GO:0001674;GO:0042585" "female germ cell nucleus" 0.451135729785141
-379 0.155407702038694 3 37 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "actomyosin" 0.535119075389374
0 0.998104941743194 2 68 "GO:0001726" "ruffle" 0.998104941743194
-528 0.239854201818862 2 13 "GO:0001741" "XY body" 0.65268346251633
81 0.76235980350913 3 37 "GO:0001750" "photoreceptor outer segment" 0.936015267636412
-550 0.282503566887562 2 10 "GO:0001772" "immunological synapse" 0.681595907411261
264 0.57209992530134 2 12 "GO:0001891" "phagocytic cup" 0.864740994790946
353 0.276113224302104 3 25 "GO:0001917" "photoreceptor inner segment" 0.676922743450319
-1110 0.125339388806807 3 5 "GO:0001939" "female pronucleus" 0.492891982321767
-1259 0.0568549662821332 3 6 "GO:0001940" "male pronucleus" 0.354383158290066
-392 0.467843852631459 2 9 "GO:0002080" "acrosomal membrane" 0.823127122178472
-1349 0.0412270998270094 2 6 "GO:0002081" "outer acrosomal membrane" 0.32824937637807
-46 0.916040141171027 3 14 "GO:0002102" "podosome" 0.992813724871028
1326 0.0671300601693031 2 5 "GO:0002116" "semaphorin receptor complex" 0.377917375767929
526 0.426605301242023 4 6 "GO:0002177" "manchette" 0.785286127954509
703 0.331319156349531 3 5 "GO:0002178" "palmitoyltransferase complex" 0.73244787305397
-94 0.681891076945215 4 50 "GO:0005604;GO:0062023" "collagen-containing extracellular matrix" 0.904613975709292
-161 0.0359274259866435 2 487 "GO:0005615;GO:0044421" "extracellular region part" 0.31749818313778
222 0.029526304088858 4 264 "GO:0005635" "nuclear envelope" 0.303491561910614
710 0.0630188016907286 4 18 "GO:0005637" "nuclear inner membrane" 0.371273560348479
979 0.109819394301977 3 7 "GO:0005639;GO:0031229;GO:0044453" "nuclear membrane part" 0.466253713611461
-116 0.861233129961004 3 6 "GO:0005640" "nuclear outer membrane" 0.992813724871028
361 0.48079008811061 4 10 "GO:0005641" "nuclear envelope lumen" 0.823127122178472
1390 0.0549139153997214 2 5 "GO:0005642" "annulate lamellae" 0.354383158290066
432 0.04481394215683 2 57 "GO:0005643" "nuclear pore" 0.332094179006376
510 0.239188663895612 4 14 "GO:0005652" "nuclear lamina" 0.65268346251633
-905 0.211138041879112 5 5 "GO:0005655" "nucleolar ribonuclease P complex" 0.611018011701704
-422 0.0609911954217508 4 52 "GO:0005657" "replication fork" 0.369722912643376
-569 0.389016672910842 5 6 "GO:0005658" "alpha DNA polymerase:primase complex" 0.77193908984919
-1661 0.0119873271592488 3 6 "GO:0005663;GO:0031390" "DNA replication factor C complex" 0.2300237353492
-529 0.258170131403951 4 12 "GO:0005665" "RNA polymerase II, core complex" 0.662445376315569
743 0.0585818073033985 5 17 "GO:0005666" "RNA polymerase III complex" 0.359049786698249
315 0.00932766048716271 2 184 "GO:0005667" "transcription factor complex" 0.220205102635056
141 0.629338913755569 3 31 "GO:0005669" "transcription factor TFIID complex" 0.8938871214743
-186 0.666803317314373 3 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 0.904613975709292
863 0.233438090198932 6 5 "GO:0005677" "chromatin silencing complex" 0.647492512960541
167 0.689744919345905 5 15 "GO:0005680" "anaphase-promoting complex" 0.904613975709292
68 0.630425654092401 4 136 "GO:0005681" "spliceosomal complex" 0.8938871214743
47 0.909744094108161 6 15 "GO:0005682" "U5 snRNP" 0.992813724871028
19 0.931148098655773 5 52 "GO:0005684" "U2-type spliceosomal complex" 0.992813724871028
-544 0.288414034999144 6 10 "GO:0005685" "U1 snRNP" 0.682849428658409
77 0.850224756058878 2 16 "GO:0005686" "U2 snRNP" 0.988842854998124
-608 0.32061279684774 6 7 "GO:0005688" "U6 snRNP" 0.718777951635051
369 0.347490867582349 2 17 "GO:0005689" "U12-type spliceosomal complex" 0.738715486748888
134 0.0514976446403271 2 624 "GO:0005694;GO:0044427" "chromosome" 0.338915324205498
653 0.131320850409236 2 14 "GO:0005697" "telomerase holoenzyme complex" 0.498940920804165
179 0.266346337269939 4 103 "GO:0005700" "polytene chromosome" 0.670275550745542
-81 0.902261511958562 6 6 "GO:0005701" "polytene chromosome chromocenter" 0.992813724871028
126 0.679948575849637 2 28 "GO:0005703" "polytene chromosome puff" 0.904613975709292
576 0.426741014270016 5 5 "GO:0005704" "polytene chromosome band" 0.785286127954509
15 0.966322271529566 5 21 "GO:0005705" "polytene chromosome interband" 0.997810074504665
-187 0.615199755906644 2 19 "GO:0005720" "nuclear heterochromatin" 0.888456989076905
-557 0.156141115783877 2 17 "GO:0005721" "pericentric heterochromatin" 0.535119075389374
164 0.0192699100221511 4 600 "GO:0005730" "nucleolus" 0.254538578302064
273 0.499706674470423 3 16 "GO:0005732" "small nucleolar ribonucleoprotein complex" 0.832303634653246
215 0.645550608672494 4 12 "GO:0005736" "RNA polymerase I complex" 0.903057231833739
-116 0.176670328504269 4 382 "GO:0005740;GO:0031966" "mitochondrial envelope" 0.573801066936942
134 0.417444521413276 4 97 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 0.782931548203025
-439 0.368311831276573 2 11 "GO:0005744" "TIM23 mitochondrial import inner membrane translocase complex" 0.756532410189718
-641 0.00963980278271794 3 43 "GO:0005746;GO:0070469;GO:0098803" "respirasome" 0.220205102635056
-817 0.01361982643515 3 24 "GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex I" 0.2300237353492
245 0.688801730732216 3 7 "GO:0005750;GO:0045275" "respiratory chain complex III" 0.904613975709292
-990 0.105776988388435 3 7 "GO:0005751;GO:0045277" "respiratory chain complex IV" 0.460250745459712
-953 0.0511449604392282 3 11 "GO:0005753;GO:0045259" "proton-transporting ATP synthase complex" 0.338915324205498
-78 0.703343511699819 4 63 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.909083450496365
-234 0.0186103816734904 3 279 "GO:0005759" "mitochondrial matrix" 0.254538578302064
91 0.521666463212931 6 134 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.845344375355709
-239 0.160653786107367 2 92 "GO:0005766;GO:0042582" "primary lysosome" 0.535119075389374
-149 0.721794407859544 2 15 "GO:0005767;GO:0044754" "secondary lysosome" 0.912751663849007
176 0.0194410969209572 2 506 "GO:0005768" "endosome" 0.254538578302064
110 0.341005243594271 2 202 "GO:0005769" "early endosome" 0.738715486748888
81 0.54448833926742 6 152 "GO:0005770" "late endosome" 0.859181520473625
7 0.98144038805022 2 26 "GO:0005771" "multivesicular body" 0.997810074504665
62 0.62136743520827 4 170 "GO:0005774" "vacuolar membrane" 0.8938871214743
-454 0.00385439490381661 4 108 "GO:0005775" "vacuolar lumen" 0.122055838620859
121 0.5768800805883 4 56 "GO:0005776" "autophagosome" 0.864751205615598
-285 0.0841731122803537 3 98 "GO:0005777;GO:0042579" "microbody" 0.432506833206005
-347 0.213052333027568 4 34 "GO:0005778;GO:0031903" "microbody membrane" 0.611018011701704
-229 0.623660476105397 2 12 "GO:0005779;GO:0031231" "intrinsic component of peroxisomal membrane" 0.8938871214743
-432 0.13174766022531 4 32 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.498940920804165
-1002 0.101609150918529 4 7 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 0.459660444631441
-364 0.0103543340130608 3 133 "GO:0005788" "endoplasmic reticulum lumen" 0.220205102635056
-89 0.755232329602214 4 32 "GO:0005790" "smooth endoplasmic reticulum" 0.931335593916432
-660 0.00118597676772364 3 64 "GO:0005791" "rough endoplasmic reticulum" 0.068037849235639
1 0.994121614460958 3 67 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.997810074504665
-106 0.5067996081028 2 104 "GO:0005795;GO:0031985" "Golgi stack" 0.837321091648104
-240 0.395056722219219 3 33 "GO:0005796" "Golgi lumen" 0.772571672694681
-746 0.0308180864449758 2 22 "GO:0005797" "Golgi medial cisterna" 0.3041785155608
-121 0.463591494931993 2 98 "GO:0005798" "Golgi-associated vesicle" 0.821280970042692
581 0.036864058957868 3 34 "GO:0005801" "cis-Golgi network" 0.318371418272496
-50 0.717424626804879 2 142 "GO:0005802" "trans-Golgi network" 0.912751663849007
268 0.213980009760329 3 57 "GO:0005811" "lipid droplet" 0.611371456458083
194 0.017086702457407 2 430 "GO:0005813;GO:0005815" "microtubule organizing center" 0.254538578302064
17 0.928219565895711 4 71 "GO:0005814" "centriole" 0.992813724871028
-219 0.588530509079114 3 16 "GO:0005818" "aster" 0.873421155812398
64 0.572322000499797 3 210 "GO:0005819" "spindle" 0.864740994790946
-357 0.560195758304546 3 7 "GO:0005826" "actomyosin contractile ring" 0.859181520473625
-903 0.212250568862434 4 5 "GO:0005827" "polar microtubule" 0.611018011701704
11 0.979670423317772 3 13 "GO:0005828" "kinetochore microtubule" 0.997810074504665
458 0.424012775501713 4 8 "GO:0005832" "chaperonin-containing T-complex" 0.785286127954509
-37 0.959315108481212 2 5 "GO:0005834;GO:1905360" "heterotrimeric G-protein complex" 0.997810074504665
-126 0.715245930197244 2 22 "GO:0005838;GO:0022624" "proteasome regulatory particle" 0.912751663849007
-974 0.0132028128965125 2 17 "GO:0005839" "proteasome core complex" 0.2300237353492
-780 8.84240319924168e-09 3 146 "GO:0005840;GO:0044391" "ribosome" 3.36011321571184e-06
-646 0.00353150918559619 2 54 "GO:0005844" "polysome" 0.116693347002309
456 0.372904540031224 2 10 "GO:0005845;GO:0034518" "RNA cap binding complex" 0.759566684919426
-158 0.687410630011402 2 17 "GO:0005847;GO:0005849" "mRNA cleavage factor complex" 0.904613975709292
101 0.889062156283846 3 5 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 0.992813724871028
314 0.46831230666108 3 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.823127122178472
-36 0.922390582295824 2 19 "GO:0005858" "axonemal dynein complex" 0.992813724871028
-531 0.256631929553666 5 12 "GO:0005859;GO:0016460" "myosin II complex" 0.661276378017155
-938 0.0821691867079064 2 9 "GO:0005865;GO:0036379" "myofilament" 0.430679875158682
20 0.960883294423931 2 16 "GO:0005868" "cytoplasmic dynein complex" 0.997810074504665
336 0.491484851307718 5 11 "GO:0005869" "dynactin complex" 0.83131944228576
763 0.00234190728762853 5 42 "GO:0005871" "kinesin complex" 0.0889924769298841
-45 0.763959561456728 2 118 "GO:0005874" "microtubule" 0.936466559205022
341 0.0247414717421284 4 116 "GO:0005875" "microtubule associated complex" 0.281541914012713
-102 0.672207354386832 2 45 "GO:0005876" "spindle microtubule" 0.904613975709292
-344 0.253464966496281 2 29 "GO:0005881" "cytoplasmic microtubule" 0.661276378017155
940 0.0444026065545047 2 12 "GO:0005882" "intermediate filament" 0.332094179006376
-227 0.39415495732697 2 37 "GO:0005884" "actin filament" 0.772571672694681
-1191 0.0517291810629445 3 7 "GO:0005885" "Arp2/3 protein complex" 0.338915324205498
158 0.0330877588395804 2 528 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.314333708976014
1498 0.00345031201330695 5 10 "GO:0005891" "voltage-gated calcium channel complex" 0.116693347002309
-683 0.301579873055106 3 6 "GO:0005892" "acetylcholine-gated channel complex" 0.694998251536267
42 0.85092529890628 4 53 "GO:0005901;GO:0044853" "plasma membrane raft" 0.988842854998124
-302 0.212270090619327 2 45 "GO:0005902" "microvillus" 0.611018011701704
132 0.38728314189481 2 114 "GO:0005903;GO:0098862" "cluster of actin-based cell projections" 0.770510962932083
87 0.780038488837918 2 27 "GO:0005905" "clathrin-coated pit" 0.951571832290237
84 0.481759443952772 2 189 "GO:0005911" "cell-cell junction" 0.823127122178472
14 0.921565559578573 2 140 "GO:0005912;GO:0070161" "anchoring junction" 0.992813724871028
229 0.36650026095739 3 41 "GO:0005913" "cell-cell adherens junction" 0.756532410189718
289 0.592589185842345 2 9 "GO:0005915" "zonula adherens" 0.873421155812398
-27 0.933054567888432 2 26 "GO:0005918" "septate junction" 0.992813724871028
-236 0.680151112619181 3 8 "GO:0005919" "pleated septate junction" 0.904613975709292
-7 0.980459505269643 2 30 "GO:0005923" "bicellular tight junction" 0.997810074504665
-299 0.0970407279260691 3 82 "GO:0005924;GO:0030055;GO:0005925" "cell-substrate junction" 0.452459835728911
-993 0.0176023950824044 2 15 "GO:0005927" "muscle tendon junction" 0.254538578302064
206 0.0131796209506287 2 408 "GO:0005929;GO:0044441" "cilium" 0.2300237353492
312 0.0305362961016914 3 129 "GO:0005930;GO:0032838;GO:0097014" "plasma membrane bounded cell projection cytoplasm" 0.3041785155608
78 0.483045653278419 2 218 "GO:0005938" "cell cortex" 0.823127122178472
985 0.13630601190405 3 6 "GO:0005940;GO:0097227" "septin ring" 0.500447193464145
1000 0.0406887154345248 2 11 "GO:0005942" "phosphatidylinositol 3-kinase complex" 0.32824937637807
-677 0.268891283007154 5 7 "GO:0005947;GO:0045240" "dihydrolipoyl dehydrogenase complex" 0.672228207517885
-549 0.448281187688898 2 5 "GO:0005952" "cAMP-dependent protein kinase complex" 0.801632241514265
278 0.0363878835701206 4 152 "GO:0008021;GO:0070382" "exocytic vesicle" 0.317871166819444
150 0.613825680036088 3 30 "GO:0008023" "transcription elongation factor complex" 0.888456989076905
860 0.0469961068012479 4 14 "GO:0008074" "guanylate cyclase complex, soluble" 0.335988361690799
536 0.112895100681302 2 23 "GO:0008076;GO:0034705" "potassium channel complex" 0.471430090757085
-384 0.43161716694137 2 11 "GO:0008180" "COP9 signalosome" 0.788420426244661
-1258 0.0198324566034042 4 9 "GO:0008250" "oligosaccharyltransferase complex" 0.254538578302064
238 0.742866569681896 4 5 "GO:0008278" "cohesin complex" 0.928867642880641
551 0.0511969163599147 3 33 "GO:0008287;GO:1903293" "phosphatase complex" 0.338915324205498
-1352 0.0617826446127747 2 5 "GO:0008305" "integrin complex" 0.369722912643376
-51 0.929003849589029 2 8 "GO:0008328" "ionotropic glutamate receptor complex" 0.992813724871028
-378 0.438750994149951 2 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.791222573903684
9 0.987416905389421 2 9 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.997810074504665
-339 0.640007079814317 3 5 "GO:0008622" "epsilon DNA polymerase complex" 0.900762631878843
-497 0.133224368284715 2 24 "GO:0009295;GO:0042645" "mitochondrial nucleoid" 0.498940920804165
8 0.960320426015511 3 95 "GO:0009897" "external side of plasma membrane" 0.997810074504665
99 0.476807168706284 3 138 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.823127122178472
-280 0.329065207736318 2 32 "GO:0009925" "basal plasma membrane" 0.731256017191818
49 0.62703661285341 2 274 "GO:0009986" "cell surface" 0.8938871214743
282 0.529806675750963 5 13 "GO:0010369" "chromocenter" 0.851274996978291
199 0.523243001508055 2 27 "GO:0010494" "cytoplasmic stress granule" 0.846095066268344
165 0.0689489328666247 3 340 "GO:0012506;GO:0030659" "vesicle membrane" 0.380398080365604
534 0.0994655512160208 3 25 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.455290629598885
-924 0.161943930709942 3 6 "GO:0012510" "trans-Golgi network transport vesicle membrane" 0.535119075389374
270 0.31220220629946 4 37 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.708409664298917
655 0.0223675550152805 2 32 "GO:0015030" "Cajal body" 0.265614715806456
-217 0.0690722830137544 4 191 "GO:0015629" "actin cytoskeleton" 0.380398080365604
170 0.0101857299474957 5 681 "GO:0015630" "microtubule cytoskeleton" 0.220205102635056
-914 5.21469410371136e-07 4 80 "GO:0015934" "large ribosomal subunit" 7.92633503764127e-05
-881 0.000108309736278052 4 51 "GO:0015935" "small ribosomal subunit" 0.0102894249464149
919 0.164458009114802 3 6 "GO:0016006" "Nebenkern" 0.541073969382033
-888 0.100044125188176 2 9 "GO:0016010;GO:0090665" "dystrophin-associated glycoprotein complex" 0.455290629598885
-262 0.626951772541929 2 9 "GO:0016027" "inaD signaling complex" 0.8938871214743
37 0.911972489761878 2 24 "GO:0016028" "rhabdomere" 0.992813724871028
-57 0.813286316276926 2 46 "GO:0016234" "inclusion body" 0.978002532231746
-65 0.841389095718194 2 25 "GO:0016235" "aggresome" 0.983778019608965
-71 0.92213836898867 3 5 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.992813724871028
268 0.685094174828245 2 6 "GO:0016282;GO:0070993" "translation preinitiation complex" 0.904613975709292
55 0.692812853651477 3 141 "GO:0016323" "basolateral plasma membrane" 0.904613975709292
258 0.0284275993128906 2 195 "GO:0016324" "apical plasma membrane" 0.303491561910614
-41 0.922548572961325 2 15 "GO:0016327" "apicolateral plasma membrane" 0.992813724871028
-488 0.132356926750601 2 25 "GO:0016328" "lateral plasma membrane" 0.498940920804165
386 0.558889860574581 2 6 "GO:0016342" "catenin complex" 0.859181520473625
116 0.558400830991386 4 68 "GO:0016363" "nuclear matrix" 0.859181520473625
295 0.585339623936755 4 9 "GO:0016442;GO:0031332" "RISC complex" 0.871797424212954
833 0.207402848160251 5 6 "GO:0016456;GO:0072487" "X chromosome located dosage compensation complex, transcription activating" 0.61095412636353
47 0.883236652895148 3 26 "GO:0016459;GO:0016461" "myosin complex" 0.992813724871028
-520 0.0842250148874851 2 29 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.432506833206005
-254 0.506759268955913 4 18 "GO:0016471;GO:0033176" "proton-transporting V-type ATPase complex" 0.837321091648104
-78 0.891218099438813 5 8 "GO:0016514;GO:0071564;GO:0071565" "nBAF complex" 0.992813724871028
35 0.908265115509538 4 29 "GO:0016528;GO:0016529" "sarcoplasm" 0.992813724871028
280 0.624995325887702 3 8 "GO:0016580" "Sin3 complex" 0.8938871214743
704 0.250229232814603 4 7 "GO:0016581;GO:0090545" "NuRD complex" 0.660327142149647
-607 0.0565482529038811 2 26 "GO:0016592" "mediator complex" 0.354383158290066
-75 0.917748403639497 6 5 "GO:0016593" "Cdc73/Paf1 complex" 0.992813724871028
253 0.00219604166975315 5 413 "GO:0016604" "nuclear body" 0.087841666790126
143 0.581443243631362 2 39 "GO:0016605" "PML body" 0.869875718818573
347 0.00178973896745208 2 221 "GO:0016607" "nuclear speck" 0.0850126009539738
464 0.0395421493172572 2 52 "GO:0017053" "transcriptional repressor complex" 0.323140144958231
104 0.823700586448689 2 12 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.980172734951513
196 0.688351064739274 4 11 "GO:0017119" "Golgi transport complex" 0.904613975709292
1443 0.00312762568607569 3 11 "GO:0018995;GO:0044215;GO:0033646;GO:0033643;GO:0044217;GO:0043656;GO:0043657;GO:0044216" "host cell" 0.113190262924644
-54 0.817495013689622 3 49 "GO:0019005" "SCF ubiquitin ligase complex" 0.979962476978096
-744 0.223920295014671 2 7 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.630294163745
-1182 0.0389021621288325 2 8 "GO:0019774" "proteasome core complex, beta-subunit complex" 0.323140144958231
-212 0.0356796407899836 2 269 "GO:0019866;GO:0005743" "organelle inner membrane" 0.31749818313778
154 0.349716765394749 2 98 "GO:0019897" "extrinsic component of plasma membrane" 0.738715486748888
171 0.154841024716047 2 188 "GO:0019898" "extrinsic component of membrane" 0.535119075389374
1326 0.0448939476163885 5 6 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.332094179006376
-1240 9.32955144266278e-08 5 49 "GO:0022625" "cytosolic large ribosomal subunit" 1.83198767168137e-05
-1241 1.68680912741769e-12 4 86 "GO:0022626" "cytosolic ribosome" 1.28197493683744e-09
-1530 9.64204037727038e-08 2 32 "GO:0022627" "cytosolic small ribosomal subunit" 1.83198767168137e-05
-745 0.127069534777344 2 11 "GO:0030008" "TRAPP complex" 0.4952453663117
155 0.740972745783057 2 12 "GO:0030014" "CCR4-NOT complex" 0.928867642880641
-474 0.512637220365513 2 5 "GO:0030015" "CCR4-NOT core complex" 0.839664412667651
-53 0.718746638750732 2 126 "GO:0030016;GO:0030017" "myofibril" 0.912751663849007
5 0.980484272448667 2 75 "GO:0030018;GO:0031674" "I band" 0.997810074504665
57 0.744604721477342 4 87 "GO:0030027" "lamellipodium" 0.928867642880641
12 0.896493873536618 1 308 "GO:0030054" "cell junction" 0.992813724871028
-736 0.198607545302616 3 8 "GO:0030056" "hemidesmosome" 0.601361491752941
-159 0.810579885108219 3 6 "GO:0030057" "desmosome" 0.976292730082799
-17 0.979156808196027 5 6 "GO:0030061" "mitochondrial crista" 0.997810074504665
-453 0.332492784478447 4 12 "GO:0030062;GO:0045239" "tricarboxylic acid cycle enzyme complex" 0.73244787305397
-179 0.415164914091788 3 55 "GO:0030117;GO:0048475" "membrane coat" 0.782931548203025
